customer_id,customer_code,customer_name,customer_type,business_reg_no,tax_id,contact_person,phone,email,line_id,website,billing_address,shipping_address,province,district,subdistrict,postal_code,latitude,longitude,delivery_instructions,preferred_delivery_time,channel_source,customer_segment,hub,status,created_by,remarks
B2306026,B2306026,Pets Palace,PET SHOP,,,ณิชากร อ่อนเทศ,,,,,"41,43 ถ.ประชาอุทิศ แขวงดอนเมือง เขตดอนเมือง กรุงเทพฯ","41,43 ถ.ประชาอุทิศ แขวงดอนเมือง เขตดอนเมือง กรุงเทพฯ",กรุงเทพฯ,,,,13.9260523,100.5857286,,10.00-17.00,,,,active,admin,
B2205064,B2205064,Pets To You,PET SHOP,,,เมธาวี แย้มเมืองไชย,,,,,166/1-2 ถ.จรัญสนิทวงศ์ แขวงบ้านช่างหล่อ เขตบางกอกน้อย จ.กรุงเทพฯ,166/1-2 ถ.จรัญสนิทวงศ์ แขวงบ้านช่างหล่อ เขตบางกอกน้อย จ.กรุงเทพฯ,กรุงเทพฯ,,,,13.7500777,100.4700036,,10.00-19.00,,,,active,admin,
B2412017,B2412017,Pets To You สาขา จรัญ 28,PET SHOP,,,เมธาวี แย้มเมืองไชย,,,,,170/27-29 ถ.จรัญสนิทวงศ์ บ้านช่างหล่อ บางกอกน้อย จ.กรุงเทพฯ 10700,170/27-29 ถ.จรัญสนิทวงศ์ บ้านช่างหล่อ บางกอกน้อย จ.กรุงเทพฯ 10700,กรุงเทพฯ,,,,13.7508055,100.4673921,,,,,,active,admin,
B2405022,B2405022,Pets To You สาขา บางพลัด,PET SHOP,,,เมธาวี แย้มเมืองไชย,,,,,"383,385 ถ.จรัญสนิทวงศ์ แขวงบางอ้อ เขตบางพลัด กรุงเทพฯ 10700","383,385 ถ.จรัญสนิทวงศ์ แขวงบางอ้อ เขตบางพลัด กรุงเทพฯ 10700",กรุงเทพฯ,,,,13.7991436,100.5098551,,10.00-17.00,,,,active,admin,
B2411015,B2411015,Pets’Station (เพ็ท สเตชั่น ภูเก็ต),PET SHOP,,,สุวภัทร เพ็งกลางเดือน,,,,,เลขที่ 55/711 ม.2 ถ.เจ้าฟ้าตะวันออก ต.วิชิต อ.เมืองภูเก็ต จ.ภูเก็ต 83000,เลขที่ 55/711 ม.2 ถ.เจ้าฟ้าตะวันออก ต.วิชิต อ.เมืองภูเก็ต จ.ภูเก็ต 83000,ภูเก็ต,,,,,,,,,,,active,admin,
B2410040,B2410040,Pett Shop By บุญเสริมอาหารสัตว์,PET SHOP,,,จุฑาภรณ์ กรรธิภากร,,,,,44/4 ถ.ตั้งใจพัฒนา ต.ในเมือง อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์ 67000,44/4 ถ.ตั้งใจพัฒนา ต.ในเมือง อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์ 67000,เพชรบูรณ์,,,,,,,,,,"HUB พิษณุโลก	",active,admin,
B2210066,B2210066,Pettachios,PET SHOP,,,ศรัณยา ธรรมเที่ยง,,,,,253 ซ.พระรามที่ 2 ซอย 37 แขวงบางมด เขตจอมทอง จ.กรุงเทพฯ,253 ซ.พระรามที่ 2 ซอย 37 แขวงบางมด เขตจอมทอง จ.กรุงเทพฯ,กรุงเทพฯ,,,,13.6744354,100.4617025,,10.00-17.00,,,,active,admin,
B2211037,B2211037,Pettern Petshop,PET SHOP,,,ธันย์ชนก พรอำนวยทรัพย์,,,,,640 ถ.ลาซาน แขวงบางนา เขตบางนา จ.กรุงเทพ 10260,640 ถ.ลาซาน แขวงบางนา เขตบางนา จ.กรุงเทพ 10260,กรุงเทพฯ,,,,13.6615183,100.6213468,,10.00-16.00,,,,active,admin,ต้องมีเด็กติดรถ
B2211043,B2211043,Petto ville,PET SHOP,,,ธันย์ชนก พรอำนวยทรัพย์,,,,,120/5 ซ.ลาดพร้าว 91 แขวงคลองเจ้าคุณสิงห์ เขตวังทองหลาง จ.กรุงเทพฯ 10310,120/5 ซ.ลาดพร้าว 91 แขวงคลองเจ้าคุณสิงห์ เขตวังทองหลาง จ.กรุงเทพฯ 10310,กรุงเทพฯ,,,,13.7865001,100.6254729,,10.00-17.00,,,,active,admin,ต้องมีเด็กติดรถ
B2505014,B2505014,Petwogether (เพ็ททูเก็ตเตอร์),PET SHOP,,,ศรัณยา ธรรมเที่ยง,,,,,105/10 ซ.รามคำแหง 118 แยก 33-1 แขวงสะพานสูง เขตสะพานสูง จ.กรุงเทพฯ,105/10 ซ.รามคำแหง 118 แยก 33-1 แขวงสะพานสูง เขตสะพานสูง จ.กรุงเทพฯ,กรุงเทพฯ,,,,13.7703963,100.686657,,,,,,active,admin,
B2205642,B2205642,Petza สาขา ตลาดเทิดไท (หลวงแพ่ง),PET SHOP,,,ณัฐชยา ศิริเธียรไชย,,,,,394 ถ.หลวงแพ่ง แขวงขุมทอง เขตลาดกระบัง กรุงเทพฯ 10520,394 ถ.หลวงแพ่ง แขวงขุมทอง เขตลาดกระบัง กรุงเทพฯ 10520,กรุงเทพฯ,,,,13.6969955,100.8527765,,10.00-17.00,,,,active,admin,
B2205125,B2205125,Pet′s Kingdom,PET SHOP,,,เมธาวี แย้มเมืองไชย,,,,,78 ห้างไทยวัสดุ ( แจ้งวัฒนะ) ชั้น 1 ห้อง 101 ต.บางตลาด อ.ปากเกร็ด จ.นนทบุรี,78 ห้างไทยวัสดุ ( แจ้งวัฒนะ) ชั้น 1 ห้อง 101 ต.บางตลาด อ.ปากเกร็ด จ.นนทบุรี,กรุงเทพฯ,,,,13.8850868,100.5504891,,,,,,active,admin,
B2302015,B2302015,Pink Paw Pet Shop,PET SHOP,,,ณัฐชยา ศิริเธียรไชย,,,,,248 ซ.สาทร 11 แยก12 ถ.สาทรใต้ แขวงยานนาวา เขตสาทร จ.กรุงเทพฯ 10120,248 ซ.สาทร 11 แยก12 ถ.สาทรใต้ แขวงยานนาวา เขตสาทร จ.กรุงเทพฯ 10120,กรุงเทพฯ,,,,13.719586,100.5230255,,10.00-17.00,,,,active,admin,
B2508002,B2508002,Poppet Petshop พ็อพเพ็ท เพ็ทช็อป (หาดใหญ่),PET SHOP,,,ชาตรี ไข่แก้ว,,,,,733/1 ถ.เพชรเกษม ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,733/1 ถ.เพชรเกษม ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,สงขลา,,,,,,,,,,,active,admin,
B2502025,B2502025,Poppet Petshop พ็อพเพ็ท เพ็ทช็อป (โกดัง),PET SHOP,,,ชาตรี ไข่แก้ว,,,,,115 ม.3 ต.โพธิ์เสด็จ อ.เมือง จ.นครศรีธรรมราช 80000,115 ม.3 ต.โพธิ์เสด็จ อ.เมือง จ.นครศรีธรรมราช 80000,นครศรีธรรมราช,,,,,,,,,,,active,admin,
B2205657,B2205657,Rainbow Cat - Cat hotel โรงแรมแมว & เพ็ทช็อป,PET SHOP,,,อรุณวดี กุลจรัสเดโช,,,,,97/24 ต.แสนสุข อ.เมือง จ.ชลบุรี,97/24 ต.แสนสุข อ.เมือง จ.ชลบุรี,ชลบุรี,,,,13.2847888,100.9180762,,10.00-17.00,,,DC บางพลี,active,admin,
B2410008,B2410008,Rexrimgaudas (เร็กซ์ริมกัวดัส),PET SHOP,,,บริษัท,,,,,88​/53​ มบ.เดอะแพ​ลนท์​แจ้งวัฒนะ​ ซ.​4 ม.​5 ถ.ติ​วา​นนท์ ต.​บ้าน​ใหม่​ อ.ปากเกร็ด จ.นนทบุรี​ 11120,88​/53​ มบ.เดอะแพ​ลนท์​แจ้งวัฒนะ​ ซ.​4 ม.​5 ถ.ติ​วา​นนท์ ต.​บ้าน​ใหม่​ อ.ปากเกร็ด จ.นนทบุรี​ 11120,นนทบุรี,,,,13.9308114,100.5391201,,,,,DC บางพลี,active,admin,
B2508013,B2508013,Rian Land Cattery (เหรียญแลนด์แคทเทอร์รี่),PET SHOP,,,บริษัท,,,,,หมู่บ้านชัยพฤกษ์ศรีนครินทร์ 129/282 ซ.6 ถ.ทรัพย์พัฒนา-แพรกษา ต.บางเมือง อ.เมือง จ.สมุทรปราการ 10270,หมู่บ้านชัยพฤกษ์ศรีนครินทร์ 129/282 ซ.6 ถ.ทรัพย์พัฒนา-แพรกษา ต.บางเมือง อ.เมือง จ.สมุทรปราการ 10270,สมุทรปราการ,,,,,,,,,,,active,admin,
B2205202,B2205202,Roger & Messi Pet Shop and Cat Hostel,PET SHOP,,,เมธาวี แย้มเมืองไชย,,,,,64/126-127 ม.1 ถ.บางกรวย-ไทรน้อย ต.บางกร่าง อ.เมืองนนทบุรี จ.นนทบุรี,64/126-127 ม.1 ถ.บางกรวย-ไทรน้อย ต.บางกร่าง อ.เมืองนนทบุรี จ.นนทบุรี,นนทบุรี,,,,13.8395466,100.4486366,,10.00-17.00,,,DC บางพลี,active,admin,
B2310024,B2310024,Rs Pet All สาขา 81 แบดมินตัน ฮอลล์,PET SHOP,,,ณัฐชยา ศิริเธียรไชย,,,,,81 ถ.เจริญราษฎร์ แขวงบางโคล่ เขตบางคอแหลม กรุงเทพฯ 10120,81 ถ.เจริญราษฎร์ แขวงบางโคล่ เขตบางคอแหลม กรุงเทพฯ 10120,กรุงเทพฯ,,,,13.694778,100.5127436,,10.00-17.00,,,,active,admin,
B2401002,B2401002,Rs Pet All สาขา The Grove หทัยราษฎร์,PET SHOP,,,ณิชากร อ่อนเทศ,,,,,88 ม.11 ถ.หทัยราษฎร์ ต.ลาดสวาย อ. ลำลูกกา จ.ปทุมธานี 12150,88 ม.11 ถ.หทัยราษฎร์ ต.ลาดสวาย อ. ลำลูกกา จ.ปทุมธานี 12150,กรุงเทพฯ,,,,13.9218557,100.6908639,,,,,,active,admin,
B2205280,B2205280,S.U. Pet center,PET SHOP,,,บุณยานุช นรมาตย์,,,,,179 ถ.ทรงพล ต.ลำพยา อ.เมือง จ.นครปฐม 73000,179 ถ.ทรงพล ต.ลำพยา อ.เมือง จ.นครปฐม 73000,นครปฐม,,,,13.8134805,100.0368293,,09.00-16.00,,,DC บางพลี,active,admin,
B2305013,B2305013,SIS PETMART สาขา คลอง 7,PET SHOP,,,ณิชากร อ่อนเทศ,,,,,39/7-8 ม.4 ต.บึงคำพร้อย อ.ลำลูกกา จ.ปทุมธานี,39/7-8 ม.4 ต.บึงคำพร้อย อ.ลำลูกกา จ.ปทุมธานี,ปทุมธานี,,,,13.9505678,100.7352179,,10.00-17.00,,,DC บางพลี,active,admin,
B2305014,B2305014,SIS PETMART สาขา คลอง 8,PET SHOP,,,ณิชากร อ่อนเทศ,,,,,193 ม.1 ต.ลำผักกูด อ.ธัญบุรี จ.ปทุมธานี 12110,193 ม.1 ต.ลำผักกูด อ.ธัญบุรี จ.ปทุมธานี 12110,ปทุมธานี,,,,14.0225251,100.763226,,10.00-17.00,,,DC บางพลี,active,admin,
B2307015,B2307015,SUNDEMORNING,FARM,,,บริษัท,,,,,บ.ปูนและวัสดุก่อสร้าง 1979 เลขที่ 327/1 ม.5 ถ.เศรษฐกิจ ต.บ้านสวน อ.เมืองชลบุรี จ.ชลบุรี 20000,บ.ปูนและวัสดุก่อสร้าง 1979 เลขที่ 327/1 ม.5 ถ.เศรษฐกิจ ต.บ้านสวน อ.เมืองชลบุรี จ.ชลบุรี 20000,ระยอง,,,,13.3570369,100.9967663,,,,,DC บางพลี,active,admin,
B2210068,B2210068,Seewi Pet Shop,PET SHOP,,,ณิชากร อ่อนเทศ,,,,,428/10 หมู่บ้านเดอะรีเจ้นท์ สตรีท ถ.พระยาสุเรนทร์ แขวงบางชัน เขตคลองสามวา จ.กรุงเทพฯ,428/10 หมู่บ้านเดอะรีเจ้นท์ สตรีท ถ.พระยาสุเรนทร์ แขวงบางชัน เขตคลองสามวา จ.กรุงเทพฯ,กรุงเทพฯ,,,,13.83131,100.69903,,10.00-17.00,,,,active,admin,
